exp;success;longest_path;time
small_obstacles_range3_3d_agents5_16;1;58;0.45
small_obstacles_range3_3d_agents5_9;1;40;0.28
small_obstacles_range3_3d_agents5_6;1;66;0.35
small_obstacles_range3_3d_agents5_10;1;59;0.32
small_obstacles_range3_3d_agents5_1;1;115;0.35
small_obstacles_range3_3d_agents5_8;1;87;0.34
small_obstacles_range3_3d_agents5_12;1;77;0.38
small_obstacles_range3_3d_agents5_2;1;89;0.34
small_obstacles_range3_3d_agents5_14;1;119;0.36
small_obstacles_range3_3d_agents5_13;1;66;0.33
small_obstacles_range3_3d_agents5_11;1;46;0.32
small_obstacles_range3_3d_agents5_19;1;135;0.32
small_obstacles_range3_3d_agents5_4;1;236;0.34
small_obstacles_range3_3d_agents5_15;1;159;0.39
small_obstacles_range3_3d_agents5_3;1;72;0.3
small_obstacles_range3_3d_agents5_17;1;81;0.34
small_obstacles_range3_3d_agents5_0;1;42;0.32
small_obstacles_range3_3d_agents5_18;1;130;0.33
small_obstacles_range3_3d_agents5_7;1;40;0.34
small_obstacles_range3_3d_agents5_5;1;34;0.32
