id ; Experiment ; nb_agents ; cost
57 ; pyramid_range3_3d_agents ; 20 ; 62.0
58 ; pyramid_range3_3d_agents ; 10 ; 66.0
59 ; pyramid_range3_3d_agents ; 20 ; 67.0
60 ; pyramid_range3_3d_agents ; 10 ; 68.0
61 ; pyramid_range3_3d_agents ; 20 ; 68.0
62 ; pyramid_range3_3d_agents ; 5 ; 70.0
63 ; pyramid_range3_3d_agents ; 30 ; 71.0
64 ; pyramid_range3_3d_agents ; 20 ; 73.0
65 ; pyramid_range3_3d_agents ; 5 ; 77.0
66 ; pyramid_range3_3d_agents ; 5 ; 87.0
67 ; pyramid_range3_3d_agents ; 40 ; 88.0
68 ; pyramid_range3_3d_agents ; 10 ; 90.0
69 ; pyramid_range3_3d_agents ; 60 ; 91.0
70 ; pyramid_range3_3d_agents ; 150 ; 94.0
71 ; pyramid_range3_3d_agents ; 100 ; 96.0
72 ; pyramid_range3_3d_agents ; 15 ; 99.0
73 ; pyramid_range3_3d_agents ; 10 ; 100.0
74 ; pyramid_range3_3d_agents ; 10 ; 104.0
75 ; pyramid_range3_3d_agents ; 10 ; 105.0
76 ; pyramid_range3_3d_agents ; 15 ; 108.0
77 ; pyramid_range3_3d_agents ; 50 ; 111.0
78 ; pyramid_range3_3d_agents ; 5 ; 113.0
79 ; pyramid_range3_3d_agents ; 80 ; 113.0
80 ; pyramid_range3_3d_agents ; 20 ; 116.0
81 ; pyramid_range3_3d_agents ; 20 ; 116.0
82 ; pyramid_range3_3d_agents ; 15 ; 118.0
83 ; pyramid_range3_3d_agents ; 15 ; 118.0
84 ; pyramid_range3_3d_agents ; 50 ; 119.0
85 ; pyramid_range3_3d_agents ; 50 ; 120.0
86 ; pyramid_range3_3d_agents ; 125 ; 124.0
87 ; pyramid_range3_3d_agents ; 50 ; 125.0
88 ; pyramid_range3_3d_agents ; 40 ; 130.0
89 ; pyramid_range3_3d_agents ; 20 ; 131.0
90 ; pyramid_range3_3d_agents ; 15 ; 132.0
91 ; pyramid_range3_3d_agents ; 20 ; 132.0
92 ; pyramid_range3_3d_agents ; 50 ; 134.0
93 ; pyramid_range3_3d_agents ; 20 ; 136.0
94 ; pyramid_range3_3d_agents ; 10 ; 140.0
95 ; pyramid_range3_3d_agents ; 80 ; 142.0
96 ; pyramid_range3_3d_agents ; 60 ; 143.0
97 ; pyramid_range3_3d_agents ; 30 ; 144.0
98 ; pyramid_range3_3d_agents ; 15 ; 145.0
99 ; pyramid_range3_3d_agents ; 30 ; 151.0
100 ; pyramid_range3_3d_agents ; 60 ; 158.0
101 ; pyramid_range3_3d_agents ; 50 ; 165.0
102 ; pyramid_range3_3d_agents ; 30 ; 166.0
103 ; pyramid_range3_3d_agents ; 40 ; 169.0
104 ; pyramid_range3_3d_agents ; 40 ; 170.0
105 ; pyramid_range3_3d_agents ; 30 ; 180.0
106 ; pyramid_range3_3d_agents ; 15 ; 190.0
107 ; pyramid_range3_3d_agents ; 60 ; 193.0
108 ; pyramid_range3_3d_agents ; 50 ; 195.0
109 ; pyramid_range3_3d_agents ; 60 ; 196.0
110 ; pyramid_range3_3d_agents ; 100 ; 199.0
111 ; pyramid_range3_3d_agents ; 15 ; 200.0
112 ; pyramid_range3_3d_agents ; 50 ; 203.0
113 ; pyramid_range3_3d_agents ; 30 ; 208.0
114 ; pyramid_range3_3d_agents ; 10 ; 209.0
115 ; pyramid_range3_3d_agents ; 20 ; 209.0
116 ; pyramid_range3_3d_agents ; 30 ; 212.0
117 ; pyramid_range3_3d_agents ; 60 ; 215.0
118 ; pyramid_range3_3d_agents ; 80 ; 215.0
119 ; pyramid_range3_3d_agents ; 15 ; 219.0
120 ; pyramid_range3_3d_agents ; 30 ; 221.0
121 ; pyramid_range3_3d_agents ; 20 ; 226.0
122 ; pyramid_range3_3d_agents ; 50 ; 226.0
123 ; pyramid_range3_3d_agents ; 100 ; 231.0
124 ; pyramid_range3_3d_agents ; 30 ; 232.0
125 ; pyramid_range3_3d_agents ; 40 ; 232.0
126 ; pyramid_range3_3d_agents ; 80 ; 235.0
127 ; pyramid_range3_3d_agents ; 20 ; 236.0
128 ; pyramid_range3_3d_agents ; 30 ; 236.0
129 ; pyramid_range3_3d_agents ; 50 ; 239.0
130 ; pyramid_range3_3d_agents ; 15 ; 241.0
131 ; pyramid_range3_3d_agents ; 30 ; 244.0
132 ; pyramid_range3_3d_agents ; 60 ; 249.0
133 ; pyramid_range3_3d_agents ; 30 ; 251.0
134 ; pyramid_range3_3d_agents ; 100 ; 251.0
135 ; pyramid_range3_3d_agents ; 50 ; 252.0
136 ; pyramid_range3_3d_agents ; 30 ; 257.0
137 ; pyramid_range3_3d_agents ; 40 ; 260.0
138 ; pyramid_range3_3d_agents ; 30 ; 265.0
139 ; pyramid_range3_3d_agents ; 50 ; 265.0
140 ; pyramid_range3_3d_agents ; 30 ; 274.0
141 ; pyramid_range3_3d_agents ; 30 ; 276.0
142 ; pyramid_range3_3d_agents ; 50 ; 284.0
143 ; pyramid_range3_3d_agents ; 15 ; 292.0
144 ; pyramid_range3_3d_agents ; 60 ; 292.0
145 ; pyramid_range3_3d_agents ; 10 ; 295.0
146 ; pyramid_range3_3d_agents ; 20 ; 296.0
147 ; pyramid_range3_3d_agents ; 40 ; 298.0
148 ; pyramid_range3_3d_agents ; 50 ; 303.0
149 ; pyramid_range3_3d_agents ; 50 ; 316.0
150 ; pyramid_range3_3d_agents ; 30 ; 324.0
151 ; pyramid_range3_3d_agents ; 30 ; 327.0
152 ; pyramid_range3_3d_agents ; 40 ; 330.0
153 ; pyramid_range3_3d_agents ; 30 ; 333.0
154 ; pyramid_range3_3d_agents ; 40 ; 336.0
155 ; pyramid_range3_3d_agents ; 50 ; 341.0
156 ; pyramid_range3_3d_agents ; 60 ; 341.0
157 ; pyramid_range3_3d_agents ; 20 ; 343.0
158 ; pyramid_range3_3d_agents ; 60 ; 344.0
159 ; pyramid_range3_3d_agents ; 20 ; 345.0
160 ; pyramid_range3_3d_agents ; 60 ; 349.0
161 ; pyramid_range3_3d_agents ; 20 ; 351.0
162 ; pyramid_range3_3d_agents ; 15 ; 359.0
163 ; pyramid_range3_3d_agents ; 30 ; 363.0
164 ; pyramid_range3_3d_agents ; 50 ; 367.0
165 ; pyramid_range3_3d_agents ; 50 ; 370.0
166 ; pyramid_range3_3d_agents ; 40 ; 371.0
167 ; pyramid_range3_3d_agents ; 50 ; 379.0
168 ; pyramid_range3_3d_agents ; 60 ; 395.0
169 ; pyramid_range3_3d_agents ; 40 ; 413.0
170 ; pyramid_range3_3d_agents ; 50 ; 419.0
171 ; pyramid_range3_3d_agents ; 40 ; 426.0
172 ; pyramid_range3_3d_agents ; 60 ; 471.0
173 ; pyramid_range3_3d_agents ; 40 ; 480.0
174 ; pyramid_range3_3d_agents ; 60 ; 507.0
175 ; pyramid_range3_3d_agents ; 60 ; 513.0
176 ; pyramid_range3_3d_agents ; 60 ; 514.0
177 ; pyramid_range3_3d_agents ; 40 ; 521.0
178 ; pyramid_range3_3d_agents ; 40 ; 526.0
179 ; pyramid_range3_3d_agents ; 15 ; 536.0
180 ; pyramid_range3_3d_agents ; 40 ; 598.0
181 ; pyramid_range3_3d_agents ; 40 ; 684.0
182 ; pyramid_range3_3d_agents ; 20 ; 693.0
183 ; pyramid_range3_3d_agents ; 40 ; 768.0
184 ; pyramid_range3_3d_agents ; 40 ; 798.0
